symbol,factor,regime,beta_high,beta_low,diff,t_diff,n_high,n_low
RVMD,china_a_shares,Bull-Bear,-0.1840,0.4215,-0.6055,-2.2391,994,321
RVMD,china_exposure,VIX,0.2729,-0.0310,0.3040,1.4798,332,258
RVMD,china_exposure,Rates,0.1585,0.2971,-0.1386,-0.3490,120,116
RVMD,china_exposure,Bull-Bear,-0.0950,0.4442,-0.5392,-2.7596,994,321
RVT,market_beta,VIX,1.1056,0.9152,0.1904,5.2813,866,1983
RVT,market_beta,Rates,1.2139,1.1307,0.0832,1.5494,264,264
RVT,market_beta,Bull-Bear,1.0563,1.0799,-0.0236,-0.9024,3147,1116
RVT,copper,VIX,-0.0166,0.0152,-0.0317,-0.4028,401,1429
RVT,copper,Rates,0.0491,-0.0744,0.1235,0.9130,172,156
RVT,copper,Bull-Bear,0.0273,-0.0433,0.0707,1.2003,2330,587
RVT,credit_hy_spread,VIX,0.5144,-0.1733,0.6877,6.0427,866,1482
RVT,credit_hy_spread,Rates,0.2723,1.3033,-1.0310,-3.4411,254,250
RVT,credit_hy_spread,Bull-Bear,0.0005,0.4039,-0.4033,-4.1544,2877,1033
RVT,energy_oil,VIX,0.0993,-0.0088,0.1081,3.2679,826,1408
RVT,energy_oil,Rates,0.1345,0.0284,0.1061,1.1986,247,247
RVT,energy_oil,Bull-Bear,0.0308,0.0574,-0.0266,-0.9329,2757,1010
RVT,gold,VIX,-0.0507,0.0433,-0.0940,-1.3718,866,1983
RVT,gold,Rates,-0.0571,-0.0703,0.0132,0.0813,264,264
RVT,gold,Bull-Bear,0.1059,-0.1125,0.2185,3.8380,3147,1116
RVT,inflation,VIX,0.8620,-0.1832,1.0453,4.4479,866,1983
RVT,inflation,Rates,0.3740,1.4889,-1.1150,-2.1558,264,264
RVT,inflation,Bull-Bear,0.2089,0.6189,-0.4101,-2.0277,3147,1116
RVT,natural_gas,VIX,0.0708,-0.0004,0.0713,2.3584,866,1477
RVT,natural_gas,Rates,0.0863,0.1119,-0.0256,-0.3715,254,250
RVT,natural_gas,Bull-Bear,0.0067,0.0215,-0.0148,-0.5961,2874,1033
RVT,rates,VIX,-0.0292,0.2331,-0.2623,-1.4008,866,1983
RVT,rates,Rates,2.1693,0.8326,1.3367,1.8067,264,264
RVT,rates,Bull-Bear,0.0521,0.1053,-0.0532,-0.3356,3147,1116
RVT,rates_30y,VIX,-0.0810,0.1036,-0.1846,-2.1491,866,1983
RVT,rates_30y,Rates,0.7393,-0.0925,0.8318,2.8804,264,264
RVT,rates_30y,Bull-Bear,-0.0089,0.0405,-0.0494,-0.6710,3147,1116
RVT,usd_strength,VIX,-0.1079,-0.0242,-0.0837,-0.5531,866,1501
RVT,usd_strength,Rates,0.0297,-0.3939,0.4236,1.2625,254,250
RVT,usd_strength,Bull-Bear,-0.2506,0.1460,-0.3966,-3.0035,2880,1037
RVT,volatility,VIX,0.1348,-0.0573,0.1921,14.0978,866,1983
RVT,volatility,Rates,0.0827,0.0960,-0.0133,-0.4088,264,264
RVT,volatility,Bull-Bear,-0.0620,0.1665,-0.2286,-17.9992,3147,1116
RVT,momentum,VIX,0.0144,-0.0966,0.1111,0.5728,377,1322
RVT,momentum,Rates,-0.3992,-0.0489,-0.3503,-0.8928,169,150
RVT,momentum,Bull-Bear,-0.1151,0.3277,-0.4428,-2.5984,2080,531
RVT,quality,VIX,0.1487,-0.0831,0.2318,0.4494,377,1284
RVT,quality,Rates,-1.6782,-0.1125,-1.5656,-1.6683,162,147
RVT,quality,Bull-Bear,0.0038,0.3015,-0.2977,-0.7443,2023,531
RVT,value,VIX,1.4068,0.8101,0.5968,2.4151,397,1406
RVT,value,Rates,2.2807,0.7698,1.5109,2.8769,171,155
RVT,value,Bull-Bear,0.6461,0.8296,-0.1836,-0.8329,2303,585
RVT,biotech,VIX,-0.1766,0.1655,-0.3420,-2.9565,377,1284
RVT,biotech,Rates,0.1581,-0.3278,0.4859,2.0682,162,147
RVT,biotech,Bull-Bear,0.0755,0.0408,0.0348,0.4275,2023,531
RVT,defense,VIX,0.5054,0.0633,0.4421,3.6415,377,1284
RVT,defense,Rates,0.4269,0.1039,0.3230,1.0775,162,147
RVT,defense,Bull-Bear,0.1694,0.3006,-0.1313,-1.2780,2023,531
RVT,growth,VIX,0.7255,0.9041,-0.1787,-0.3223,377,1284
RVT,growth,Rates,2.5620,1.2833,1.2787,1.1742,162,147
RVT,growth,Bull-Bear,0.7615,1.2510,-0.4895,-1.1086,2023,531
RVT,lithium,VIX,0.0964,0.1486,-0.0521,-0.6135,377,1284
RVT,lithium,Rates,-0.0179,0.0274,-0.0453,-0.2490,162,147
RVT,lithium,Bull-Bear,0.1042,0.1315,-0.0272,-0.3356,2023,531
RVT,semiconductors,VIX,-0.1384,0.1726,-0.3110,-2.7537,377,1284
RVT,semiconductors,Rates,0.3160,0.0838,0.2322,1.0537,162,147
RVT,semiconductors,Bull-Bear,0.2081,0.0188,0.1892,2.2402,2023,531
RVT,uranium,VIX,-0.0125,0.0242,-0.0367,-0.4698,377,1284
RVT,uranium,Rates,0.1272,-0.1035,0.2307,1.7731,162,147
RVT,uranium,Bull-Bear,0.0458,0.0885,-0.0427,-0.7040,2023,531
RVT,xl_consumer_defensive,VIX,-0.1302,-0.2888,0.1586,0.9482,377,1284
RVT,xl_consumer_defensive,Rates,-0.0463,-0.3759,0.3295,0.9164,162,147
RVT,xl_consumer_defensive,Bull-Bear,-0.4809,-0.2260,-0.2550,-1.9203,2023,531
RVT,xl_financials,VIX,0.3718,-0.1621,0.5339,2.3628,377,1284
RVT,xl_financials,Rates,0.1325,0.2389,-0.1064,-0.2182,162,147
RVT,xl_financials,Bull-Bear,0.0256,0.0104,0.0153,0.0832,2023,531
RVT,xl_healthcare,VIX,-0.3628,-0.0563,-0.3065,-1.5850,377,1284
RVT,xl_healthcare,Rates,-0.7422,-0.2640,-0.4781,-1.2282,162,147
RVT,xl_healthcare,Bull-Bear,-0.2898,-0.3027,0.0129,0.0893,2023,531
RVT,xl_industrials,VIX,0.4464,0.3184,0.1280,0.5171,377,1284
RVT,xl_industrials,Rates,0.0812,-0.4112,0.4925,0.8262,162,147
RVT,xl_industrials,Bull-Bear,0.3861,0.3018,0.0842,0.4335,2023,531
RVT,xl_real_estate,VIX,0.2645,-0.0333,0.2978,2.1066,361,929
RVT,xl_real_estate,Rates,-0.4969,0.8918,-1.3887,-5.2440,139,128
RVT,xl_real_estate,Bull-Bear,-0.0804,0.1371,-0.2175,-1.9109,1713,483
RVT,xl_utilities,VIX,0.1753,-0.2105,0.3859,3.1911,377,1284
RVT,xl_utilities,Rates,-0.0850,0.6211,-0.7061,-3.0062,162,147
RVT,xl_utilities,Bull-Bear,-0.2659,0.0367,-0.3027,-3.1200,2023,531
RVT,china_a_shares,VIX,-0.0254,-0.0142,-0.0112,-0.1034,361,929
RVT,china_a_shares,Rates,0.1748,0.2440,-0.0692,-0.2910,139,128
RVT,china_a_shares,Bull-Bear,-0.0354,0.0781,-0.1135,-1.4593,1713,483
RVT,china_exposure,VIX,-0.0201,0.0026,-0.0227,-0.2492,361,929
RVT,china_exposure,Rates,-0.0293,0.0031,-0.0324,-0.1637,139,128
RVT,china_exposure,Bull-Bear,-0.0491,0.0760,-0.1251,-1.7010,1713,483
RVTY,market_beta,VIX,0.8881,1.0318,-0.1436,-2.3793,866,1983
RVTY,market_beta,Rates,0.8159,0.8845,-0.0686,-0.8291,264,264
RVTY,market_beta,Bull-Bear,1.0490,0.8809,0.1681,3.8535,3147,1116
RVTY,copper,VIX,-0.0437,0.0186,-0.0623,-0.7897,401,1429
RVTY,copper,Rates,0.0633,-0.0799,0.1432,0.9976,172,156
RVTY,copper,Bull-Bear,0.0631,-0.0686,0.1317,1.9860,2330,587
RVTY,credit_hy_spread,VIX,0.1817,-0.4046,0.5863,4.2418,866,1482
RVTY,credit_hy_spread,Rates,0.3415,0.9000,-0.5585,-1.8683,254,250
RVTY,credit_hy_spread,Bull-Bear,-0.2003,0.0748,-0.2752,-2.4479,2877,1033
RVTY,energy_oil,VIX,0.0316,-0.0457,0.0773,2.1481,826,1408
RVTY,energy_oil,Rates,-0.0214,-0.0047,-0.0167,-0.1928,247,247
RVTY,energy_oil,Bull-Bear,-0.0406,0.0180,-0.0586,-1.8253,2757,1010
RVTY,gold,VIX,0.0127,0.0608,-0.0481,-0.6599,866,1983
RVTY,gold,Rates,-0.0989,-0.0747,-0.0242,-0.1509,264,264
RVTY,gold,Bull-Bear,0.1483,-0.0921,0.2404,3.8078,3147,1116
RVTY,inflation,VIX,0.0530,-0.7273,0.7803,2.8593,866,1983
RVTY,inflation,Rates,-0.3079,0.6305,-0.9385,-1.8272,264,264
RVTY,inflation,Bull-Bear,-0.1552,-0.1473,-0.0079,-0.0338,3147,1116
RVTY,natural_gas,VIX,0.0540,-0.0031,0.0571,1.7931,866,1477
RVTY,natural_gas,Rates,0.0281,0.0969,-0.0688,-1.0102,254,250
RVTY,natural_gas,Bull-Bear,0.0048,0.0027,0.0021,0.0787,2874,1033
RVTY,rates,VIX,0.1204,0.3232,-0.2029,-1.0160,866,1983
RVTY,rates,Rates,1.6655,0.9649,0.7006,0.9787,264,264
RVTY,rates,Bull-Bear,0.1870,0.2946,-0.1075,-0.6148,3147,1116
RVTY,rates_30y,VIX,0.0263,0.1392,-0.1128,-1.2268,866,1983
RVTY,rates_30y,Rates,0.4744,0.3789,0.0955,0.3332,264,264
RVTY,rates_30y,Bull-Bear,0.0574,0.1365,-0.0791,-0.9720,3147,1116
RVTY,usd_strength,VIX,-0.1026,-0.0987,-0.0039,-0.0244,866,1501
RVTY,usd_strength,Rates,0.0309,-0.3792,0.4101,1.2608,254,250
RVTY,usd_strength,Bull-Bear,-0.4280,0.1957,-0.6237,-4.3313,2880,1037
RVTY,volatility,VIX,0.0919,-0.0650,0.1569,10.2984,866,1983
RVTY,volatility,Rates,0.0178,0.0646,-0.0468,-1.4543,264,264
RVTY,volatility,Bull-Bear,-0.0639,0.1163,-0.1802,-12.3637,3147,1116
RVTY,momentum,VIX,0.2468,-0.0642,0.3110,1.5334,377,1322
RVTY,momentum,Rates,-0.9272,-0.4884,-0.4389,-1.1656,169,150
RVTY,momentum,Bull-Bear,-0.0547,0.1038,-0.1585,-0.8168,2080,531
RVTY,quality,VIX,-0.4216,-0.1016,-0.3199,-0.6117,377,1284
RVTY,quality,Rates,-0.4760,-0.6294,0.1534,0.1648,162,147
RVTY,quality,Bull-Bear,0.0126,0.4349,-0.4223,-0.9255,2023,531
RVTY,value,VIX,0.1522,0.7801,-0.6279,-2.3103,397,1406
RVTY,value,Rates,0.5919,0.2707,0.3213,0.5754,171,155
RVTY,value,Bull-Bear,0.0949,0.0880,0.0069,0.0270,2303,585
RVTY,biotech,VIX,0.1327,0.3185,-0.1858,-1.6015,377,1284
RVTY,biotech,Rates,0.3446,0.3661,-0.0215,-0.0927,162,147
RVTY,biotech,Bull-Bear,0.3461,0.3142,0.0320,0.3499,2023,531
RVTY,defense,VIX,-0.0207,-0.0118,-0.0089,-0.0692,377,1284
RVTY,defense,Rates,0.0477,-0.3936,0.4413,1.4896,162,147
RVTY,defense,Bull-Bear,-0.2431,-0.0996,-0.1435,-1.2074,2023,531
RVTY,growth,VIX,0.4732,0.5223,-0.0491,-0.0857,377,1284
RVTY,growth,Rates,0.1263,2.3039,-2.1776,-2.0318,162,147
RVTY,growth,Bull-Bear,0.8543,0.7198,0.1345,0.2634,2023,531
RVTY,lithium,VIX,0.0841,0.1568,-0.0727,-0.8365,377,1284
RVTY,lithium,Rates,-0.1236,0.2412,-0.3648,-2.0412,162,147
RVTY,lithium,Bull-Bear,0.1540,0.0920,0.0620,0.6788,2023,531
RVTY,semiconductors,VIX,-0.0314,0.0720,-0.1034,-0.9012,377,1284
RVTY,semiconductors,Rates,0.0995,0.2676,-0.1681,-0.7788,162,147
RVTY,semiconductors,Bull-Bear,0.1474,0.1848,-0.0374,-0.3898,2023,531
RVTY,uranium,VIX,-0.1353,-0.0443,-0.0910,-1.1706,377,1284
RVTY,uranium,Rates,-0.0477,-0.2018,0.1540,1.2034,162,147
RVTY,uranium,Bull-Bear,-0.0382,-0.0489,0.0107,0.1573,2023,531
RVTY,xl_consumer_defensive,VIX,-0.0426,-0.1003,0.0577,0.3334,377,1284
RVTY,xl_consumer_defensive,Rates,-0.1942,-0.6326,0.4384,1.2408,162,147
RVTY,xl_consumer_defensive,Bull-Bear,-0.1543,-0.2648,0.1105,0.7187,2023,531
RVTY,xl_financials,VIX,-0.1485,-0.4116,0.2631,1.1357,377,1284
RVTY,xl_financials,Rates,-0.2478,-0.1052,-0.1426,-0.2946,162,147
RVTY,xl_financials,Bull-Bear,-0.6525,-0.3368,-0.3157,-1.5115,2023,531
RVTY,xl_healthcare,VIX,0.5946,0.5753,0.0192,0.0991,377,1284
RVTY,xl_healthcare,Rates,0.1742,0.3935,-0.2193,-0.5683,162,147
RVTY,xl_healthcare,Bull-Bear,0.6672,0.5775,0.0897,0.5499,2023,531
RVTY,xl_industrials,VIX,-0.1055,0.1893,-0.2948,-1.1643,377,1284
RVTY,xl_industrials,Rates,-0.0433,-1.1651,1.1218,1.9331,162,147
RVTY,xl_industrials,Bull-Bear,0.0007,-0.1554,0.1561,0.7002,2023,531
RVTY,xl_real_estate,VIX,0.0035,0.0497,-0.0462,-0.3156,361,929
RVTY,xl_real_estate,Rates,-0.2902,0.6091,-0.8993,-3.4304,139,128
RVTY,xl_real_estate,Bull-Bear,0.0766,-0.0217,0.0983,0.7535,1713,483
RVTY,xl_utilities,VIX,-0.0674,-0.1184,0.0510,0.4112,377,1284
RVTY,xl_utilities,Rates,-0.1079,0.0510,-0.1589,-0.6636,162,147
RVTY,xl_utilities,Bull-Bear,-0.1355,-0.1430,0.0075,0.0676,2023,531
RVTY,china_a_shares,VIX,-0.0947,-0.0177,-0.0769,-0.7044,361,929
RVTY,china_a_shares,Rates,-0.0178,0.0545,-0.0722,-0.3100,139,128
RVTY,china_a_shares,Bull-Bear,-0.0415,0.0227,-0.0642,-0.7331,1713,483
RVTY,china_exposure,VIX,-0.0161,0.0030,-0.0192,-0.2033,361,929
RVTY,china_exposure,Rates,0.0224,0.1681,-0.1457,-0.7520,139,128
RVTY,china_exposure,Bull-Bear,-0.0447,0.0699,-0.1146,-1.3695,1713,483
RWAY,market_beta,VIX,0.6906,0.2823,0.4083,2.0476,163,255
RWAY,market_beta,Rates,0.7742,0.4641,0.3102,1.6038,108,100
RWAY,market_beta,Bull-Bear,0.4115,0.6753,-0.2638,-2.4544,659,261
RWAY,copper,VIX,0.0755,0.0219,0.0536,0.3778,163,255
RWAY,copper,Rates,-0.0610,0.0565,-0.1175,-0.5916,108,100
RWAY,copper,Bull-Bear,0.0452,-0.0132,0.0584,0.6309,659,261
RWAY,credit_hy_spread,VIX,-0.6717,-0.0396,-0.6321,-1.4694,163,255
RWAY,credit_hy_spread,Rates,-0.5269,0.6030,-1.1300,-1.4241,108,100
RWAY,credit_hy_spread,Bull-Bear,-0.0809,-0.4993,0.4184,1.3823,659,261
RWAY,energy_oil,VIX,-0.0537,-0.0343,-0.0195,-0.2105,163,255
RWAY,energy_oil,Rates,-0.0758,0.0275,-0.1033,-0.8569,108,100
RWAY,energy_oil,Bull-Bear,-0.0220,-0.0409,0.0189,0.3128,659,261
RWAY,gold,VIX,-0.0724,-0.0412,-0.0312,-0.1480,163,255
RWAY,gold,Rates,-0.2654,-0.2521,-0.0133,-0.0496,108,100
RWAY,gold,Bull-Bear,-0.1136,-0.1969,0.0833,0.5804,659,261
RWAY,inflation,VIX,0.2033,-0.2826,0.4860,0.7198,163,255
RWAY,inflation,Rates,-0.4710,1.8515,-2.3225,-2.6712,108,100
RWAY,inflation,Bull-Bear,0.0625,-0.0269,0.0894,0.2086,659,261
RWAY,natural_gas,VIX,0.1473,0.0037,0.1435,2.7804,163,255
RWAY,natural_gas,Rates,0.0833,0.0231,0.0602,0.9062,108,100
RWAY,natural_gas,Bull-Bear,-0.0037,0.0926,-0.0963,-2.5681,659,261
RWAY,rates,VIX,0.7039,0.0948,0.6090,1.6591,163,255
RWAY,rates,Rates,3.0603,-1.1346,4.1949,4.5058,108,100
RWAY,rates,Bull-Bear,0.0530,0.3640,-0.3110,-1.2192,659,261
RWAY,rates_30y,VIX,0.4539,0.0756,0.3783,2.0508,163,255
RWAY,rates_30y,Rates,1.2383,0.2860,0.9523,2.4283,108,100
RWAY,rates_30y,Bull-Bear,0.0442,0.2858,-0.2415,-1.9329,659,261
RWAY,usd_strength,VIX,0.0426,-0.0189,0.0615,0.1604,163,255
RWAY,usd_strength,Rates,0.7504,0.6835,0.0669,0.1261,108,100
RWAY,usd_strength,Bull-Bear,0.1237,0.2022,-0.0785,-0.2803,659,261
RWAY,volatility,VIX,-0.0370,-0.0451,0.0081,0.1986,163,255
RWAY,volatility,Rates,-0.0572,-0.0752,0.0180,0.3830,108,100
RWAY,volatility,Bull-Bear,-0.0623,-0.0306,-0.0317,-0.9263,659,261
RWAY,momentum,VIX,0.4646,0.0174,0.4472,1.2248,163,255
RWAY,momentum,Rates,-0.3215,0.0956,-0.4171,-0.8466,108,100
RWAY,momentum,Bull-Bear,-0.0045,0.3462,-0.3507,-1.4068,659,261
RWAY,quality,VIX,-0.5629,0.7032,-1.2661,-1.4133,163,255
RWAY,quality,Rates,-1.3022,-0.6816,-0.6206,-0.5940,108,100
RWAY,quality,Bull-Bear,0.2257,-0.5006,0.7263,1.2175,659,261
RWAY,value,VIX,0.0394,0.2353,-0.1959,-0.3648,163,255
RWAY,value,Rates,0.5821,0.1493,0.4328,0.6283,108,100
RWAY,value,Bull-Bear,0.2667,-0.2943,0.5610,1.5911,659,261
RWAY,biotech,VIX,-0.0150,0.0270,-0.0421,-0.1935,163,255
RWAY,biotech,Rates,-0.2673,-0.3001,0.0328,0.1102,108,100
RWAY,biotech,Bull-Bear,0.0102,-0.1115,0.1217,0.8395,659,261
RWAY,defense,VIX,0.3347,0.0901,0.2446,0.9405,163,255
RWAY,defense,Rates,-0.0722,0.2328,-0.3050,-0.8238,108,100
RWAY,defense,Bull-Bear,0.0332,0.2314,-0.1982,-1.1024,659,261
RWAY,growth,VIX,-0.2220,-0.2098,-0.0122,-0.0118,163,255
RWAY,growth,Rates,0.6134,-1.3901,2.0036,1.5394,108,100
RWAY,growth,Bull-Bear,0.4137,0.3068,0.1069,0.1531,659,261
RWAY,lithium,VIX,0.0578,0.1234,-0.0656,-0.4496,163,255
RWAY,lithium,Rates,0.2066,-0.0282,0.2348,1.2072,108,100
RWAY,lithium,Bull-Bear,0.0863,0.0387,0.0476,0.4453,659,261
RWAY,semiconductors,VIX,-0.1231,0.1052,-0.2283,-1.1665,163,255
RWAY,semiconductors,Rates,0.0571,-0.1290,0.1861,0.7140,108,100
RWAY,semiconductors,Bull-Bear,0.1041,0.0046,0.0995,0.7249,659,261
RWAY,uranium,VIX,0.1792,0.1325,0.0467,0.3954,163,255
RWAY,uranium,Rates,0.0786,0.1840,-0.1054,-0.6828,108,100
RWAY,uranium,Bull-Bear,0.0785,0.0840,-0.0055,-0.0680,659,261
RWAY,xl_consumer_defensive,VIX,-0.2416,0.1601,-0.4017,-1.2670,163,255
RWAY,xl_consumer_defensive,Rates,-0.6427,-0.4292,-0.2135,-0.5051,108,100
RWAY,xl_consumer_defensive,Bull-Bear,-0.1259,-0.2308,0.1049,0.4883,659,261
RWAY,xl_financials,VIX,0.2838,-0.1161,0.3999,0.8840,163,255
RWAY,xl_financials,Rates,0.2720,0.6750,-0.4030,-0.7061,108,100
RWAY,xl_financials,Bull-Bear,-0.0053,-0.0005,-0.0047,-0.0155,659,261
RWAY,xl_healthcare,VIX,-0.7761,-0.1061,-0.6700,-1.7666,163,255
RWAY,xl_healthcare,Rates,-0.7146,-0.8374,0.1228,0.2749,108,100
RWAY,xl_healthcare,Bull-Bear,-0.2796,-0.6192,0.3396,1.5110,659,261
RWAY,xl_industrials,VIX,0.1967,0.3624,-0.1657,-0.3271,163,255
RWAY,xl_industrials,Rates,-0.1856,0.4635,-0.6492,-1.0077,108,100
RWAY,xl_industrials,Bull-Bear,0.1580,0.1752,-0.0172,-0.0491,659,261
RWAY,xl_real_estate,VIX,-0.0456,-0.1589,0.1134,0.4087,163,255
RWAY,xl_real_estate,Rates,-0.2307,-0.0863,-0.1444,-0.4722,108,100
RWAY,xl_real_estate,Bull-Bear,-0.0486,-0.0776,0.0291,0.1527,659,261
RWAY,xl_utilities,VIX,-0.1353,-0.2867,0.1514,0.5983,163,255
RWAY,xl_utilities,Rates,-0.2140,-0.1678,-0.0462,-0.1474,108,100
RWAY,xl_utilities,Bull-Bear,-0.2354,-0.0564,-0.1790,-1.0752,659,261
RWAY,china_a_shares,VIX,-0.2298,-0.0647,-0.1650,-0.9033,163,255
RWAY,china_a_shares,Rates,0.1726,-0.2300,0.4026,1.6617,108,100
RWAY,china_a_shares,Bull-Bear,-0.0713,-0.1877,0.1164,0.8871,659,261
RWAY,china_exposure,VIX,-0.0077,-0.0587,0.0511,0.4053,163,255
RWAY,china_exposure,Rates,0.1615,-0.1862,0.3478,1.9370,108,100
RWAY,china_exposure,Bull-Bear,-0.0752,0.0706,-0.1458,-1.6479,659,261
RWAYL,market_beta,VIX,0.0670,-0.0392,0.1062,2.1828,74,255
RWAYL,market_beta,Rates,0.1526,0.0484,0.1042,1.4911,78,80
RWAYL,market_beta,Bull-Bear,0.0570,0.0562,0.0009,0.0261,605,139
RWAYL,copper,VIX,0.0399,0.0028,0.0371,0.9856,74,255
RWAYL,copper,Rates,0.0043,-0.0547,0.0589,0.8501,78,80
RWAYL,copper,Bull-Bear,-0.0077,0.0208,-0.0286,-1.0871,605,139
RWAYL,credit_hy_spread,VIX,-0.0097,0.0236,-0.0332,-0.3070,74,255
RWAYL,credit_hy_spread,Rates,0.2025,0.4235,-0.2211,-0.8319,78,80
RWAYL,credit_hy_spread,Bull-Bear,0.0449,0.0575,-0.0126,-0.1410,605,139
RWAYL,energy_oil,VIX,0.0369,-0.0042,0.0411,1.2795,74,255
RWAYL,energy_oil,Rates,0.0132,-0.0097,0.0230,0.4806,78,80
RWAYL,energy_oil,Bull-Bear,-0.0046,0.0087,-0.0133,-0.5846,605,139
RWAYL,gold,VIX,-0.0019,0.0024,-0.0043,-0.0816,74,255
RWAYL,gold,Rates,-0.0247,-0.1554,0.1307,1.4521,78,80
RWAYL,gold,Bull-Bear,0.0036,-0.0513,0.0549,1.3877,605,139
RWAYL,inflation,VIX,-0.1063,0.1345,-0.2408,-1.2427,74,255
RWAYL,inflation,Rates,-0.0858,-0.0317,-0.0541,-0.1504,78,80
RWAYL,inflation,Bull-Bear,-0.0116,0.1014,-0.1130,-0.7525,605,139
RWAYL,natural_gas,VIX,0.0255,0.0083,0.0172,1.0665,74,255
RWAYL,natural_gas,Rates,0.0057,0.0271,-0.0213,-0.8763,78,80
RWAYL,natural_gas,Bull-Bear,0.0057,0.0063,-0.0006,-0.0452,605,139
RWAYL,rates,VIX,0.0710,-0.0178,0.0888,0.9239,74,255
RWAYL,rates,Rates,0.1515,-0.2459,0.3975,1.1918,78,80
RWAYL,rates,Bull-Bear,-0.0155,-0.0574,0.0419,0.5512,605,139
RWAYL,rates_30y,VIX,0.0664,0.0026,0.0639,1.3033,74,255
RWAYL,rates_30y,Rates,0.1882,0.0395,0.1487,1.0641,78,80
RWAYL,rates_30y,Bull-Bear,0.0030,-0.0067,0.0097,0.2628,605,139
RWAYL,usd_strength,VIX,-0.0390,0.0511,-0.0901,-0.9625,74,255
RWAYL,usd_strength,Rates,-0.0889,0.0697,-0.1586,-0.9115,78,80
RWAYL,usd_strength,Bull-Bear,0.0096,0.0459,-0.0363,-0.4801,605,139
RWAYL,volatility,VIX,-0.0113,0.0097,-0.0209,-2.2054,74,255
RWAYL,volatility,Rates,-0.0109,-0.0221,0.0111,0.6605,78,80
RWAYL,volatility,Bull-Bear,-0.0049,-0.0180,0.0131,1.3255,605,139
RWAYL,momentum,VIX,0.0946,-0.0588,0.1534,1.4238,74,255
RWAYL,momentum,Rates,-0.1669,0.0244,-0.1914,-1.1687,78,80
RWAYL,momentum,Bull-Bear,-0.0835,0.0187,-0.1021,-1.2628,605,139
RWAYL,quality,VIX,-0.2623,-0.1180,-0.1443,-0.6514,74,255
RWAYL,quality,Rates,-0.2397,-0.0228,-0.2169,-0.6183,78,80
RWAYL,quality,Bull-Bear,-0.0443,-0.0272,-0.0171,-0.0969,605,139
RWAYL,value,VIX,0.2160,0.0600,0.1560,1.0485,74,255
RWAYL,value,Rates,0.0456,0.0335,0.0121,0.0528,78,80
RWAYL,value,Bull-Bear,0.0085,0.0620,-0.0535,-0.5068,605,139
RWAYL,biotech,VIX,-0.0277,0.0476,-0.0753,-1.1702,74,255
RWAYL,biotech,Rates,0.0245,-0.0513,0.0758,0.7291,78,80
RWAYL,biotech,Bull-Bear,0.0308,-0.0421,0.0730,1.7129,605,139
RWAYL,defense,VIX,0.0829,0.0598,0.0231,0.3132,74,255
RWAYL,defense,Rates,-0.0682,-0.0954,0.0271,0.2042,78,80
RWAYL,defense,Bull-Bear,0.0109,-0.0108,0.0217,0.4016,605,139
RWAYL,growth,VIX,-0.5029,0.2179,-0.7208,-2.7068,74,255
RWAYL,growth,Rates,0.2243,-0.0869,0.3112,0.6939,78,80
RWAYL,growth,Bull-Bear,0.3058,-0.0231,0.3289,1.5004,605,139
RWAYL,lithium,VIX,-0.0216,-0.0010,-0.0205,-0.4250,74,255
RWAYL,lithium,Rates,0.0247,-0.0262,0.0509,0.7163,78,80
RWAYL,lithium,Bull-Bear,0.0015,-0.0035,0.0050,0.1327,605,139
RWAYL,semiconductors,VIX,-0.0232,-0.0023,-0.0208,-0.3784,74,255
RWAYL,semiconductors,Rates,0.0041,-0.1053,0.1094,1.1818,78,80
RWAYL,semiconductors,Bull-Bear,0.0030,-0.0615,0.0645,1.5686,605,139
RWAYL,uranium,VIX,-0.0015,0.0028,-0.0043,-0.1224,74,255
RWAYL,uranium,Rates,-0.0085,0.0014,-0.0099,-0.1649,78,80
RWAYL,uranium,Bull-Bear,-0.0003,-0.0010,0.0007,0.0257,605,139
RWAYL,xl_consumer_defensive,VIX,-0.0387,0.0475,-0.0862,-0.9574,74,255
RWAYL,xl_consumer_defensive,Rates,-0.0886,-0.1678,0.0792,0.5408,78,80
RWAYL,xl_consumer_defensive,Bull-Bear,-0.0314,-0.0313,-0.0001,-0.0021,605,139
RWAYL,xl_financials,VIX,0.3188,0.0057,0.3131,2.5272,74,255
RWAYL,xl_financials,Rates,0.1577,0.3123,-0.1546,-0.7556,78,80
RWAYL,xl_financials,Bull-Bear,0.0151,0.1948,-0.1797,-1.8811,605,139
RWAYL,xl_healthcare,VIX,-0.1220,0.0498,-0.1718,-1.6416,74,255
RWAYL,xl_healthcare,Rates,-0.0312,-0.1022,0.0710,0.4428,78,80
RWAYL,xl_healthcare,Bull-Bear,0.0045,-0.0765,0.0810,1.2410,605,139
RWAYL,xl_industrials,VIX,0.2628,-0.0430,0.3058,2.3280,74,255
RWAYL,xl_industrials,Rates,-0.1153,-0.0674,-0.0479,-0.2068,78,80
RWAYL,xl_industrials,Bull-Bear,-0.0530,0.1704,-0.2234,-1.9919,605,139
RWAYL,xl_real_estate,VIX,-0.1503,-0.0373,-0.1130,-1.6177,74,255
RWAYL,xl_real_estate,Rates,-0.0881,-0.0149,-0.0732,-0.7052,78,80
RWAYL,xl_real_estate,Bull-Bear,-0.0326,-0.0014,-0.0312,-0.5419,605,139
RWAYL,xl_utilities,VIX,-0.0504,-0.0801,0.0297,0.4390,74,255
RWAYL,xl_utilities,Rates,-0.1298,-0.0860,-0.0438,-0.3848,78,80
